Name of Center,Attached Colleges,District,Course,Subject,Subject Code,Date,Time
"0024-S.D. COLLEGE, GHAZIABAD","0034-KESHAV MARWAR GIRLS DEGREE COLLEGE, PILKHUWA, HAPUR",Hapur,M.A.,Sociology,G-887,01.01.2025,10:00 AM Onwards
"0024-S.D. COLLEGE, GHAZIABAD","0104-CH. MAHENDRA SINGH DEGREE COLLEGE, RAILWAY ROAD, GARHMUKTESHWAR (PANCHEEL NAGAR)",Hapur,M.A.,Sociology,G-887,01.01.2025,10:00 AM Onwards
"0024-S.D. COLLEGE, GHAZIABAD","0109-CH. TARA CHAND DEGREE COLLEGE, TAGASARAI, HAPUR, (PANCHEEL NAGAR)",Hapur,M.A.,Sociology,G-887,01.01.2025,10:00 AM Onwards
"0024-S.D. COLLEGE, GHAZIABAD","0127-RAJKUMAR GOEL GIRLS DEGREE COLLEGE, RAILWAY ROAD, GARHMUKTESHWAR (PANCHEEL NAGAR)",Hapur,M.A.,Sociology,G-887,01.01.2025,10:00 AM Onwards
"0024-S.D. COLLEGE, GHAZIABAD","0167-RUDRA INSTITUTE OF TECHNOLOGY, RUSALABAD, NANPUR, HAPUR",Hapur,M.A.,Sociology,G-887,01.01.2025,10:00 AM Onwards
"0024-S.D. COLLEGE, GHAZIABAD","0248-SMT VIMLA DEVI DEGREE COLLEGE, BASHLOTA ROAD, BABUGARH CHAWANI, HAPUR",Hapur,M.A.,Sociology,G-887,01.01.2025,10:00 AM Onwards
"0024-S.D. COLLEGE, GHAZIABAD","0285-AMBAY GIRLS DEGREE COLLEGE, BHIMYARI, HAPUR",Hapur,M.A.,Sociology,G-887,01.01.2025,10:00 AM Onwards
"0024-S.D. COLLEGE, GHAZIABAD","0291-CH. VEDRAM COLLEGE OF HIGHER EDUCATION, SIRODHAN, HAPUR",Hapur,M.A.,Sociology,G-887,01.01.2025,10:00 AM Onwards
"0024-S.D. COLLEGE, GHAZIABAD","0498-IMIRC COLLEGE, BHAINA, GARHMUKRTWAR, HAPUR",Hapur,M.A.,Sociology,G-887,01.01.2025,10:00 AM Onwards
"0024-S.D. COLLEGE, GHAZIABAD","0744-INSTITUTE OF LAW AND ACADEMIC STUDIES VILL-KALYANPUR, POST JUNPURA, GARHMUKTESWAR, HAPUR",Hapur,M.A.,Sociology,G-887,01.01.2025,10:00 AM Onwards
"0028-S.S.V. (P.G.) COLLEGE, HAPUR (PANCHEEL NAGAR)","0285 AMBAY GIRLS DEGREE COLLEGE, BHIMYARI, HAPUR",Hapur,M.A.,Political Science,G-870,01.01.2025,10:00 AM Onwards
"0028-S.S.V. (P.G.) COLLEGE, HAPUR (PANCHEEL NAGAR)","0288-SHRI RAJIV GANDHI GRAMIN COLLEGE, HAPUR",Hapur,M.A.,Political Science,G-870,01.01.2025,10:00 AM Onwards
"0028-S.S.V. (P.G.) COLLEGE, HAPUR (PANCHEEL NAGAR)","0291-CH. VEDRAM COLLEGE OF HIGHER EDUCATION, SIRODHAN, HAPUR",Hapur,M.A.,Political Science,G-870,01.01.2025,10:00 AM Onwards
"0028-S.S.V. (P.G.) COLLEGE, HAPUR (PANCHEEL NAGAR)","0498-IMIRC COLLEGE, BHAINA, GARHMUKRTWAR, HAPUR",Hapur,M.A.,Political Science,G-870,01.01.2025,10:00 AM Onwards
"0028-S.S.V. (P.G.) COLLEGE, HAPUR (PANCHEEL NAGAR)","0515-MAHATMA GAUTAM BUDDH MAHAVIDYALAYA, VPO-PILKHUWA TEHSIL-HAPUR GHAZIABAD",Hapur,M.A.,Political Science,G-870,01.01.2025,10:00 AM Onwards
"0028-S.S.V. (P.G.) COLLEGE, HAPUR (PANCHEEL NAGAR)","0744-INSTITUTE OF LAW AND ACADEMIC STUDIES VILL-KALYANPUR, POST JUNPURA, GARHMUKTESWAR, HAPUR",Hapur,M.A.,Political Science,G-870,01.01.2025,10:00 AM Onwards
"0028-S.S.V. (P.G.) COLLEGE, HAPUR (PANCHEEL NAGAR)","0033-K.D. COLLEGE, SIMBHAOLI HAPUR",Hapur,M.A.,Political Science,G-870,01.01.2025,10:00 AM Onwards
